cites,name,title,year
57,Nizar Habash,Improving Arabic-Chinese statistical machine translation using English as pivot language,2009
55,Nizar Habash,The first QALB shared task on automatic text correction for Arabic,2014
54,Nizar Habash,Improving Arabic dependency parsing with inflectional and lexical morphological features,2010
54,Nizar Habash,LCS verb database,2001
51,Nizar Habash,"A corpus for modeling morpho-syntactic agreement in Arabic: gender, number and rationality",2011
51,Nizar Habash,Determining case in Arabic: Learning complex linguistic behavior requires complex linguistic features,2007
51,Nizar Habash,Inter-annotator agreement on a multilingual semantic annotation task,2006
50,Nizar Habash,Generation-Heavy Hybrid Machine Translation,2002
49,Nizar Habash,Techniques for Arabic morphological detokenization and orthographic denormalization,2010
47,Nizar Habash,Duster: A method for unraveling cross-language divergences for statistical word-level alignment,2002
46,Nizar Habash,Building a corpus for palestinian arabic: a preliminary study,2014
46,Nizar Habash,Developing and Using a Pilot Dialectal Arabic Treebank.,2006
45,Nizar Habash,Processing spontaneous orthography,2013
45,Nizar Habash,Improving NER in Arabic Using a Morphological Tagger.,2008
44,Nizar Habash,Fine-Grained Arabic Dialect Identification,2018
44,Nizar Habash,Improving Arabic-to-English statistical machine translation by reordering post-verbal subjects for alignment,2010
43,Nizar Habash,Curras: an annotated corpus for the Palestinian Arabic dialect,2016
43,Nizar Habash,Predicting the Structure of Cooking Recipes,2015
42,Nizar Habash,Transliteration of arabizi into arabic orthography: Developing a parallel annotated arabizi-arabic script sms/chat corpus,2014
42,Nizar Habash,Syntactic reordering for English-Arabic phrase-based machine translation,2009
41,Nizar Habash,Developing an Egyptian Arabic Treebank: Impact of Dialectal Morphology on Annotation and Tool Development,2014
41,Nizar Habash,A thematic hierarchy for efficient generation from lexical-conceptual structure,1998
40,Nizar Habash,arTenTen: Arabic corpus and word sketches,2014
40,Nizar Habash,Tharwa: A Large Scale Dialectal Arabic-Standard Arabic-English Lexicon,2014
39,Nizar Habash,A sentiment treebank and morphologically enriched recursive deep models for effective sentiment analysis in Arabic,2017
38,Nizar Habash,Don’t throw those morphological analyzers away just yet: Neural morphological disambiguation for Arabic,2017
38,Nizar Habash,A Corpus and Phonetic Dictionary for Tunisian Arabic Speech Recognition,2014
38,Nizar Habash,Morphological Analysis and Generation of Arabic Nouns: A Morphemic Functional Approach.,2010
38,Nizar Habash,Parsing Arabic Dialects. Final Report,2005
37,Nizar Habash,First result on Arabic neural machine translation,2016
36,Nizar Habash,A Large Scale Corpus of Gulf Arabic,2016
35,Nizar Habash,Foreign words and the automatic processing of Arabic social media text written in Roman script,2014
35,Nizar Habash,Automatic Extraction of Morphological Lexicons from Morphologically Annotated Corpora,2013
35,Nizar Habash,Using shallow syntax information to improve word alignment and reordering for SMT,2008
35,Nizar Habash,Extracting a tree adjoining grammar from the Penn Arabic Treebank,2004
34,Nizar Habash,The MADAR shared task on Arabic fine-grained dialect identification,2019
34,Nizar Habash,Improving Arabic Diacritization through Syntactic Analysis,2015
34,Nizar Habash,Elissa: A Dialectal to Standard Arabic Machine Translation System,2012
33,Nizar Habash,Dialectal arabic to english machine translation: Pivoting through modern standard arabic,2013
33,Nizar Habash,Language Independent Connectivity Strength Features for Phrase Pivot Statistical Machine Translation,2013
32,Nizar Habash,LDC Arabic treebanks and associated corpora: Data divisions manual,2013
31,Nizar Habash,Sentence level dialect identification for machine translation system selection,2014
31,Nizar Habash,Understanding the Quran: A New Grand Challenge for Computer Science and Artificial Intelligence,2010
31,Nizar Habash,Symbolic-to-statistical hybridization: extending generation-heavy machine translation,2009
30,Nizar Habash,Interlingual annotation of multilingual text corpora,2004
29,Nizar Habash,Can automatic postediting make MT more meaningful,2012
29,Nizar Habash,MADA+TOKAN Manual,2010
28,Nizar Habash,Correction annotation for non-native arabic texts: Guidelines and corpus,2015
27,Nizar Habash,The second qalb shared task on automatic text correction for arabic,2015
27,Nizar Habash,ADAM: Analyzer for dialectal Arabic morphology,2014
26,Nizar Habash,Morphologically annotated corpora and morphological analyzers for Moroccan and Sanaani Yemeni Arabic,2016
26,Nizar Habash,Arabic transliteration of romanized tunisian dialect text: A preliminary investigation,2015
26,Nizar Habash,SEPIA: surface span extension to syntactic dependency precision-based MT evaluation,2008
26,Nizar Habash,Semantic annotation and lexico-syntactic paraphrase,2004
25,Nizar Habash,Unified guidelines and resources for Arabic dialect orthography,2018
25,Nizar Habash,Interlingual annotation of parallel text corpora: a new framework for annotation and evaluation,2010
25,Nizar Habash,Guidelines for annotation of Arabic dialectness,2008
24,Nizar Habash,A characterization study of arabic twitter data with a benchmarking for state-of-the-art opinion mining models,2017
24,Nizar Habash,Generalized character-level spelling error correction,2014
24,Nizar Habash,Multi-Align: Combining linguistic and statistical techniques to improve alignments for adaptable MT,2004
24,Nizar Habash,Interlingua approximation: A generation-heavy approach,2002
23,Nizar Habash,Generation from lexical conceptual structures,2001
22,Nizar Habash,Automatic morphological enrichment of a morphologically underspecified treebank,2013
21,Nizar Habash,Omam at semeval-2017 task 4: Evaluation of english state-of-the-art sentiment analysis models for arabic and a new topic-based model,2017
21,Nizar Habash,YAMAMA: Yet Another Multi-Dialect Arabic Morphological Analyzer,2016
21,Nizar Habash,Using deep morphology to improve automatic error detection in Arabic handwriting recognition,2011
21,Nizar Habash,Hybrid natural language generation from lexical conceptual structures,2003
20,Nizar Habash,Unsupervised morphology-based vocabulary expansion,2014
20,Nizar Habash,A Web-based Annotation Framework for Large-scale Text Correction,2013
20,Nizar Habash,"Translate, predict or generate: Modeling rich morphology in statistical machine translation",2012
20,Nizar Habash,Matador: A large-scale Spanish-English GHMT system,2003
19,Nizar Habash,A morphological analyzer for Gulf Arabic verbs,2017
19,Nizar Habash,Annotating targets of opinions in arabic using crowdsourcing,2015
19,Nizar Habash,"Linguistic introduction: The orthography, morphology and syntax of Semitic languages",2014
19,Nizar Habash,Improving Arabic dependency parsing with form-based and functional morphological features,2011
19,Nizar Habash,REMOOV: A tool for online handling of out-of-vocabulary words in machine translation,2009
19,Nizar Habash,Semi-automatic error analysis for large-scale statistical machine translation systems,2007
19,Nizar Habash,Challenges in building an Arabic-English GHMT system with SMT components,2006
18,Nizar Habash,"A survey of opinion mining in Arabic: a comprehensive system perspective covering challenges and advances in tools, resources, models, applications, and visualizations",2019
18,Nizar Habash,Improved Arabic-to-English statistical machine translation by reordering post-verbal subjects for word alignment,2012
18,Nizar Habash,Fast yet rich morphological analysis,2011
18,Nizar Habash,Combination of statistical word alignments based on multiple preprocessing schemes,2007
17,Nizar Habash,Machine translation between Hebrew and Arabic,2012
17,Nizar Habash,CATVAR: A database of categorial variations for English,2003
16,Nizar Habash,Noise-robust morphological disambiguation for dialectal Arabic,2018
16,Nizar Habash,POS-tagging of tunisian dialect using standard arabic resources and tools,2015
16,Nizar Habash,"Filtering antonymous, trend-contrasting, and polarity-dissimilar distributional paraphrases for improving statistical machine translation",2011
16,Nizar Habash,oxyGen: a language independent linearization engine,2000
15,Nizar Habash,Conll-ul: Universal morphological lattices for universal dependency parsing,2018
15,Nizar Habash,Building an Arabic machine translation post-edited corpus: Guidelines and annotation,2016
15,Nizar Habash,CamelParser: A System for Arabic Syntactic Analysis and Morphological Disambiguation,2016
15,Nizar Habash,Automatic error analysis for morphologically rich languages,2011
15,Nizar Habash,Automatic extraction of lemma-based bilingual dictionaries for morphologically rich languages,2009
15,Nizar Habash,On Arabic and its dialects,2006
15,Nizar Habash,Efficient Language Independent Generation from Lexical Conceptual Structure,2001
14,Nizar Habash,Creating Resources for Dialectal Arabic from a Single Annotation: A Case Study on Egyptian and Levantine,2016
14,Nizar Habash,Domain and dialect adaptation for machine translation into egyptian arabic,2014
14,Nizar Habash,The effects of factorizing root and pattern mapping in bidirectional Tunisian-standard Arabic machine translation,2013
14,Nizar Habash,"arTenTen12: A new, vast corpus for Arabic",2013
14,Nizar Habash,Hebrew Morphological Preprocessing for Statistical Machine Translation,2012
13,Nizar Habash,ArSEL: A Large Scale Arabic Sentiment and Emotion Lexicon,2018
13,Nizar Habash,Optimizing tokenization choice for machine translation across multiple target languages,2017
13,Nizar Habash,Rich morphology generation using statistical machine translation,2012
13,Nizar Habash,Morphophonemic and orthographic rules in a multi-dialectal morphological analyzer and generator for arabic verbs,2007
12,Nizar Habash,Addressing noise in multidialectal word embeddings,2018
12,Nizar Habash,A morphologically annotated corpus of Emirati Arabic,2018
12,Nizar Habash,Orthographic and Morphological Processing for Persian-to-English Statistical Machine Translation,2013
12,Nizar Habash,"Identifying broken plurals, irregular gender, and rationality in Arabic text",2012
12,Nizar Habash,Egyptian Arabic Morphological Annotation Guidelines,2012
12,Nizar Habash,Large scale language independent generation using thematic hierarchies,2001
12,Nizar Habash,Survey of major approaches towards Bilingual/Multilingual Lexicons,2001
11,Nizar Habash,An Arabic morphological analyzer and generator with copious features,2018
11,Nizar Habash,Utilizing Character and Word Embeddings for Text Normalization with Sequence-to-Sequence Models,2018
11,Nizar Habash,Split: Smart preprocessing (quasi) language independent tool,2016
11,Nizar Habash,Improving deep neural network acoustic modeling for audio corpus indexing under the IARPA Babel program,2014
11,Nizar Habash,Automatic Correction and Extension of Morphological Annotations,2013
11,Nizar Habash,Fuzzy syntactic reordering for phrase-based statistical machine translation,2011
11,Nizar Habash,Improved word-level alignment: Injecting knowledge about MT divergences,2002
10,Nizar Habash,Universal dependencies for Arabic,2017
10,Nizar Habash,The columbia university-new york university abu dhabi sigmorphon 2016 morphological reinflection shared task submission,2016
10,Nizar Habash,Machine Translation Evaluation for Arabic using Morphologically-Enriched Embeddings,2016
10,Nizar Habash,Selective combination of pivot and direct statistical machine translation models,2013
10,Nizar Habash,Reranking with Linguistic and Semantic Features for Arabic Optical Character Recognition,2013
10,Nizar Habash,Arabic Natural Language Processing,2011
10,Nizar Habash,"Machine translation between Hebrew and Arabic: Needs, challenges and preliminary solutions",2010
10,Nizar Habash,Reordering Matrix Post-verbal Subjects for Arabic-to-English SMT,2010
10,Nizar Habash,Automatic learning of morphological variations for handling out-of-vocabulary terms in Urdu-English machine translation,2008
